name,par,status,n_toas,pint_prefit_us,jug_prefit_us,prefit_ratio,pint_postfit_us,jug_postfit_us,postfit_ratio,param_diffs,pint_prefit_time_s,jug_prefit_time_s,pint_postfit_time_s,jug_postfit_time_s
J0023+0923,J0023+0923_PINT_20220301.nb.par,OK,15896,1.2036794967598684667,1.2036798650382023,1.000000305960461128,1.203563230177379346,1.203559871505757,0.999997209393293021,PX:+3.617e-03(0.37%) EPS1:+2.987e-08(0.44%) EPS2:-1.438e-08(0.52%) PMELONG:+2.356e-04(0.00%) PMELAT:+3.582e-04(0.08%) FD1:-5.776e-08(0.01%) FD2:+5.860e-08(0.02%) FD3:-4.131e-08(0.01%) FD4:+2.199e-08(0.01%) FB1:-1.859e-23(0.05%) FB2:-7.211e-31(0.21%) FB3:+4.264e-38(0.18%) FB4:+6.248e-46(0.28%) FB5:-5.744e-53(0.41%),6.444426536560059,1.3432238101959229,24.581783294677734,0.986854076385498
