name,par,status,n_toas,pint_prefit_us,jug_prefit_us,prefit_ratio,pint_postfit_us,jug_postfit_us,postfit_ratio,param_diffs,pint_prefit_time_s,jug_prefit_time_s,pint_postfit_time_s,jug_postfit_time_s
B1855+09,B1855+09_PINT_20220301.nb.par,OK,7758,1.0238733815643400772,1.0237047722603376,0.99983532211400511305,0.6977111633883291352,0.6928514027461843,0.9930347099241695463,PX:-2.274e-02(2.78%) EPS1:+2.490e-09(0.01%) EPS2:+3.379e-09(0.14%) SINI:+8.500e-06(0.00%) M2:-1.180e-03(0.45%) FD1:+4.078e-06(2.97%) FD2:-4.977e-06(3.15%) FD3:+2.715e-06(3.14%),3.3244118690490723,1.0673956871032715,11.720308303833008,0.7189192771911621
B1937+21,B1937+21_PINT_20220306.nb.par,OK,23023,6.2181767184125222997,6.2186719913530535,1.0000796492224263493,0.98124517971752584183,0.6655787243087384,0.6783001211790316156,PX:-2.958e-01(1456.77%) FD1:+9.271e-04(62.05%) FD2:-9.297e-04(62.29%) FD3:+6.439e-04(66.12%) FD4:-3.407e-04(79.72%),9.579717636108398,1.5987951755523682,25.19445538520813,1.3394191265106201
B1937+21ao,B1937+21ao_PINT_20220304.nb.par,OK,7241,3.4009702992461185004,3.4015735049113616,1.0001773628147757649,0.49531682512951495114,0.46128468852386906,0.93129218536691701447,PX:+1.948e-02(4.36%) FD1:-2.990e-03(164.18%) FD2:+2.855e-03(163.06%) FD3:-1.573e-03(160.53%) FD4:+4.075e-04(157.29%),3.139247179031372,0.7585756778717041,7.183355093002319,0.49183082580566406
B1937+21gbt,B1937+21gbt_PINT_20220304.nb.par,OK,16048,4.033532455066441771,4.034298863411982,1.0001900092174979742,1.1306826906741380025,0.6813572280664005,0.6026069326843239276,PX:-8.369e-02(138.06%) FD1:-2.483e-04(93.62%) FD2:+2.489e-04(95.51%) FD3:-1.593e-04(108.07%) FD4:+5.556e-05(147.70%),6.566030502319336,1.032482624053955,15.635953664779663,0.8375215530395508
B1953+29,B1953+29_PINT_20220301.nb.par,OK,5126,4.0808929290395922237,4.080910863083796,1.0000043946372804738,3.4597259094711285737,3.4593691871486922,0.9998968928950528145,PX:-2.304e-03(0.42%) FD1:-1.052e-07(0.08%) FD2:+4.311e-08(0.08%),2.1751739978790283,0.8984827995300293,7.021340847015381,0.48614072799682617
J0023+0923,J0023+0923_PINT_20220301.nb.par,OK,15896,1.2036794967598684667,1.2036798650382023,1.000000305960461128,1.2036517377444539811,1.203559871505757,0.99992367706055142553,PX:+3.030e-03(0.31%) EPS1:+1.507e-07(2.26%) EPS2:-6.103e-08(2.23%) FD1:+1.370e-05(3.65%) FD2:-1.306e-05(3.86%) FD3:+1.144e-05(4.21%) FD4:-7.878e-06(5.39%) FB1:-5.692e-23(0.16%) FB2:+2.420e-30(0.72%) FB3:+1.342e-37(0.56%) FB4:-1.861e-45(0.85%) FB5:-1.691e-52(1.19%),6.63002872467041,1.2533228397369385,25.249497175216675,0.964587926864624
J0030+0451,J0030+0451_PINT_20220302.nb.par,OK,19571,1.3001244400265977471,1.3000458132060366,0.9999395236193240765,1.096342802483101351,1.0962861098310526,0.9999482893015575244,PX:-8.502e-03(0.28%) FD1:+8.928e-06(3.38%) FD2:-9.673e-06(3.35%) FD3:+7.043e-06(3.39%) FD4:-2.601e-06(3.56%),8.45827031135559,1.041412591934204,21.41357398033142,1.1371850967407227
J0340+4130,J0340+4130_PINT_20220302.nb.par,OK,11093,5.62042441481885625,5.620420383190894,0.99999928268264736374,5.619603972845719022,5.619554670978649,0.9999912268075635452,PX:-1.614e-02(2.09%) FD1:-1.316e-06(1.41%) FD2:+9.461e-07(2.06%),4.562206268310547,0.8899452686309814,9.803671598434448,0.8311426639556885
J0406+3039,J0406+3039_PINT_20220304.nb.par,OK,2446,1.4812844615477250592,1.4812897794878972,1.0000035900870563241,1.4812788681435221066,1.481268744258645,0.9999931654429865526,PX:+4.543e-03(1.75%) EPS1:+4.235e-09(0.11%) EPS2:-5.729e-09(0.05%) FD1:+6.809e-08(0.85%),0.9934792518615723,0.7649455070495605,3.4201393127441406,0.5281257629394531
J0437-4715,J0437-4715_PINT_20220301.nb.par,OK,5830,0.83945159366431304493,0.8393066095159476,0.99982728706519863587,0.6625670085207265084,0.6549863143361769,0.98855859997998612304,F1:-3.361e-20(0.00%) PX:+1.124e+00(14.49%) ECC:+6.057e-08(0.31%) OM:+3.553e-02(1.60%) PBDOT:+1.628e-12(181.93%) FD1:-8.847e-06(18.17%) FD2:+5.980e-06(23.12%) FD3:-1.516e-06(24.13%),2.3488471508026123,0.6741111278533936,7.3401970863342285,0.6075501441955566
