name,par,status,n_toas,pint_prefit_us,jug_prefit_us,prefit_ratio,pint_postfit_us,jug_postfit_us,postfit_ratio,param_diffs,pint_prefit_time_s,jug_prefit_time_s,pint_postfit_time_s,jug_postfit_time_s
B1855+09,B1855+09_PINT_20220301.nb.par,OK,7758,1.0238733815643400772,1.0237040999196831,0.99983466545013769544,0.6929095643024325981,0.6928516112982824,0.9999163628168294833,PX:-5.081e-04(0.06%) EPS1:-2.780e-11(0.00%) EPS2:+1.344e-11(0.00%) M2:+1.515e-05(0.01%) PMELONG:-2.470e-05(0.00%) PMELAT:+9.687e-06(0.00%) FD1:+2.152e-08(0.02%) FD2:-2.628e-08(0.02%) FD3:+1.565e-08(0.02%),3.507564067840576,1.1626520156860352,13.299314737319946,1.7796268463134766
B1937+21,B1937+21_PINT_20220306.nb.par,OK,23023,6.2181767184125222997,6.218609051289685,1.0000695272741095869,0.66542512664282830407,0.6655757495403154,1.0002263558910782485,PX:-1.919e-04(0.06%) PMELONG:-2.319e-05(0.03%) PMELAT:+2.221e-05(0.01%) FD1:+6.162e-07(0.03%) FD2:-6.181e-07(0.03%) FD3:+4.157e-07(0.03%) FD4:-1.994e-07(0.03%),10.046944379806519,1.7551217079162598,30.231956720352173,5.049682378768921
B1937+21ao,B1937+21ao_PINT_20220304.nb.par,OK,7241,3.4009702992461185004,3.401571345769735,1.0001767279542987834,0.4611441709875394339,0.4612847031481302,1.0003047466918855542,PX:-1.434e-04(0.03%) PMELONG:-2.063e-05(1.16%) PMELAT:-5.943e-05(0.01%) FD1:-1.302e-06(0.03%) FD2:+1.246e-06(0.03%) FD3:-6.918e-07(0.03%) FD4:+1.819e-07(0.03%),3.3366363048553467,0.8716604709625244,8.295298337936401,0.950798511505127
B1937+21gbt,B1937+21gbt_PINT_20220304.nb.par,OK,16048,4.033532455066441771,4.0341715201367805,1.0001584380632752809,0.68122611163699434524,0.6813529517759651,1.0001861938889364742,PX:-1.093e-04(0.48%) PMELONG:-1.982e-05(0.04%) PMELAT:+3.286e-05(0.01%) FD1:-4.264e-09(0.03%) FD2:+4.370e-09(0.04%) FD3:-4.359e-09(0.04%) FD4:+2.983e-09(0.02%),6.93484354019165,1.1472108364105225,17.350242137908936,2.0748660564422607
B1953+29,B1953+29_PINT_20220301.nb.par,OK,5126,4.0808929290395922237,4.080910775877912,1.0000043732679662282,3.459411558162015881,3.4593692461406196,0.99998776901195913765,PX:-5.906e-05(0.01%) PMELONG:-6.225e-05(0.00%) PMELAT:-4.779e-05(0.00%) FD1:+1.033e-09(0.00%) FD2:-1.100e-09(0.00%),2.340810775756836,0.7865123748779297,8.399010181427002,1.2806315422058105
J0023+0923,J0023+0923_PINT_20220301.nb.par,OK,15896,1.2036794967598684667,1.2036798381538607,1.0000002836253281344,1.2035632297663922311,1.2035598575374225,0.99999719812895045406,PX:+3.619e-03(0.37%) EPS1:+2.984e-08(0.44%) EPS2:-1.438e-08(0.52%) PMELONG:+2.356e-04(0.00%) PMELAT:+3.593e-04(0.08%) FD1:-5.756e-08(0.01%) FD2:+5.837e-08(0.02%) FD3:-4.116e-08(0.01%) FD4:+2.195e-08(0.01%) FB1:-1.857e-23(0.05%) FB2:-7.212e-31(0.21%) FB3:+4.261e-38(0.18%) FB4:+6.249e-46(0.28%) FB5:-5.741e-53(0.41%),6.964633226394653,1.1466991901397705,28.179692029953003,2.3715295791625977
J0030+0451,J0030+0451_PINT_20220302.nb.par,OK,19571,1.3001244400265977471,1.3000459649683203,0.9999396403483685869,1.0962547739593438486,1.0962863230357152,1.0000287789637233375,PX:-2.177e-04(0.01%) PMELONG:-9.454e-05(0.00%) PMELAT:+3.336e-04(0.01%) FD1:+1.288e-08(0.00%) FD2:-1.414e-08(0.00%) FD3:+9.532e-09(0.00%) FD4:-2.981e-09(0.00%),8.725720882415771,1.1088027954101562,27.29623532295227,5.8218019008636475
J0340+4130,J0340+4130_PINT_20220302.nb.par,OK,11093,5.62042441481885625,5.62042038930766,0.9999992837709576601,5.6195583143257422593,5.6195547802506365,0.99999937111158776183,PX:-9.156e-05(0.01%) PMELONG:+2.690e-05(0.00%) PMELAT:+3.640e-05(0.00%) FD1:-1.582e-09(0.00%) FD2:+1.212e-09(0.00%),4.836984872817993,0.9941227436065674,11.26841139793396,2.0142934322357178
J0406+3039,J0406+3039_PINT_20220304.nb.par,OK,2446,1.4812844615477250592,1.481289759109869,1.0000035763300577983,1.481264638914015901,1.4812687482679285,1.0000027742199500884,PX:-6.199e-04(0.23%) EPS2:-8.545e-10(0.01%) PMELONG:-3.533e-05(0.00%) PMELAT:-1.125e-04(0.01%) FD1:+1.671e-10(0.00%),1.0725409984588623,0.8377101421356201,3.879770517349243,0.4776616096496582
J0437-4715,J0437-4715_PINT_20220301.nb.par,OK,5830,0.83945159366431304493,0.8393651780540854,0.99989705706573211996,0.6549714900544162273,0.654973016194586,1.0000023300864128893,PX:-1.905e-03(0.02%) ECC:-2.074e-11(0.00%) OM:-4.134e-04(0.02%) PBDOT:+6.808e-16(0.03%) PMELONG:+2.011e-04(0.00%) FD1:+7.944e-09(0.02%) FD2:-6.273e-09(0.03%) FD3:+1.759e-09(0.04%),2.490288734436035,0.8891327381134033,8.066381454467773,0.5527975559234619
J0509+0856,J0509+0856_PINT_20220302.nb.par,OK,2169,5.047615457973266215,5.047618757377277,1.0000006536559764769,5.0475109622587017505,5.047514203135661,1.0000006420742784464,F1:+1.123e-21(0.00%) PX:-8.861e-04(0.05%) EPS1:+4.607e-10(0.00%) EPS2:-5.378e-10(0.00%) PMELONG:-1.452e-03(0.04%) PMELAT:+1.842e-03(0.03%),1.157764196395874,0.4060087203979492,3.475444793701172,0.47787022590637207
J0557+1551,J0557+1551_PINT_20220302.nb.par,OK,525,3.67620893845152668,3.676224914013697,1.0000043456621856642,3.6752833159046526669,3.6752926478976478,1.0000025391220738566,PX:+3.546e-05(0.00%) EPS1:+2.593e-10(0.00%) EPS2:-5.602e-11(0.01%) PMELONG:+3.456e-05(0.00%) PMELAT:-6.785e-04(0.03%),0.36418914794921875,0.3523135185241699,1.7797021865844727,0.40605616569519043
J0605+3757,J0605+3757_PINT_20220301.nb.par,OK,554,3.7385121896139603531,3.738488287324458,0.9999936064700901761,3.6439200570240883154,3.643909260236966,0.99999703704061743554,PX:-2.229e-05(0.00%) PMELONG:+3.132e-04(0.01%) PMELAT:-3.669e-04(0.00%),0.3754565715789795,0.3466002941131592,1.5210354328155518,0.24158263206481934
J0610-2100,J0610-2100_PINT_20220301.nb.par,OK,4885,5.3845752523751929733,5.384564477916729,0.9999979990142288771,5.2493495914957496898,5.2493477323656075,0.99999964583609649005,PX:-7.785e-04(0.01%) EPS1:-4.696e-08(0.18%) EPS2:+5.028e-07(6.19%) PMELONG:-7.995e-04(0.01%) PMELAT:+2.421e-03(0.01%) FD1:+1.887e-06(0.04%) FD2:-1.896e-06(0.04%) FD3:+1.287e-06(0.04%) FD4:-5.188e-07(0.04%),2.3733553886413574,0.5552067756652832,6.950935363769531,0.583836555480957
J0613-0200,J0613-0200_PINT_20220302.nb.par,OK,17124,1.0471383405319777724,1.0470908593941617,0.99995465628945267883,0.88221418694228390204,0.8822047970447034,0.9999893564423249655,PX:+8.026e-05(0.01%) EPS1:-9.374e-09(0.44%) EPS2:+3.001e-10(0.01%) SINI:-1.516e-03(0.17%) M2:+3.239e-03(1.21%) PBDOT:-3.760e-17(0.13%) PMELONG:+5.546e-06(0.00%) PMELAT:+3.460e-05(0.00%) FD1:+5.625e-10(0.00%) FD2:-4.683e-10(0.00%),7.575427532196045,1.027665376663208,28.924707889556885,1.5911645889282227
