name,par,status,n_toas,pint_prefit_us,jug_prefit_us,prefit_ratio,pint_postfit_us,jug_postfit_us,postfit_ratio,param_diffs,pint_prefit_time_s,jug_prefit_time_s,pint_postfit_time_s,jug_postfit_time_s
B1855+09,B1855+09_PINT_20220301.nb.par,OK,7758,1.0238733815643400772,1.0237047722603376,0.99983532211400511305,0.6977111633883292629,0.9612631151071965,1.3777379029439157568,F1:+9.165e-21(0.00%) PX:-6.720e-02(8.21%) EPS1:-7.953e-09(0.04%) EPS2:-1.285e-09(0.05%) SINI:-1.378e-04(0.01%) M2:+7.042e-04(0.27%) FD1:-2.209e-05(16.09%) FD2:+2.698e-05(17.06%) FD3:-1.549e-05(17.94%),3.316842794418335,1.0781028270721436,11.688344955444336,0.7115488052368164
B1937+21,B1937+21_PINT_20220306.nb.par,OK,23023,6.2181767184125222997,6.2186719913530535,1.0000796492224263493,0.9812451801098693025,5.838804411239044,5.950403150602255812,F1:+2.787e-19(0.00%) PX:+2.508e-01(1235.00%) FD1:-7.234e-04(48.42%) FD2:+7.233e-04(48.46%) FD3:-4.654e-04(47.80%) FD4:+1.937e-04(45.33%),9.546873331069946,1.5961122512817383,25.126741886138916,1.3669726848602295
B1937+21ao,B1937+21ao_PINT_20220304.nb.par,OK,7241,3.4009702992461185004,3.4015735049113616,1.0001773628147757649,0.49531682520987474355,2.567311881950583,5.1831711568908772495,PX:+5.952e-01(133.25%) FD1:+1.067e-03(58.58%) FD2:-1.015e-03(58.00%) FD3:+5.566e-04(56.80%) FD4:-1.438e-04(55.50%),3.151282787322998,0.7551040649414062,7.108921766281128,0.48821139335632324
B1937+21gbt,B1937+21gbt_PINT_20220304.nb.par,OK,16048,4.033532455066441771,4.034298863411982,1.0001900092174979742,1.1306826907641467884,3.5533216149747675,3.1426337769205027791,F1:+1.060e-19(0.00%) PX:+7.699e-02(127.01%) FD1:-5.359e-05(20.21%) FD2:+5.104e-05(19.59%) FD3:-1.727e-05(11.72%) FD4:-6.368e-06(16.93%),6.544287919998169,1.034087896347046,15.571070909500122,0.9665577411651611
B1953+29,B1953+29_PINT_20220301.nb.par,OK,5126,4.0808929290395922237,4.080910863083796,1.0000043946372804738,3.4597259094711285737,3.4593691871486922,0.9998968928950528145,PX:-2.304e-03(0.42%) FD1:-1.052e-07(0.08%) FD2:+4.311e-08(0.08%),2.1732656955718994,0.9104092121124268,7.016735315322876,0.47944092750549316
J0023+0923,J0023+0923_PINT_20220301.nb.par,OK,15896,1.2036794967598684667,1.2036798650382023,1.000000305960461128,1.2036517375220508393,1.2035896681185498,0.9999484324231286509,PX:-7.118e-03(0.72%) EPS1:+2.717e-08(0.41%) EPS2:+2.464e-08(0.90%) FD1:+7.836e-06(2.09%) FD2:-7.638e-06(2.26%) FD3:+6.487e-06(2.38%) FD4:-4.157e-06(2.84%) FB1:+3.832e-23(0.11%) FB2:+2.895e-30(0.87%) FB3:-8.904e-38(0.37%) FB4:-3.002e-45(1.37%) FB5:+1.242e-52(0.87%),6.666010618209839,1.2385692596435547,25.135462522506714,0.9666152000427246
J0030+0451,J0030+0451_PINT_20220302.nb.par,OK,19571,1.3001244400265977471,1.3000458132060366,0.9999395236193240765,1.0963428024831236744,1.0962861098310526,0.9999482893015371637,PX:-8.502e-03(0.28%) FD1:+8.928e-06(3.38%) FD2:-9.673e-06(3.35%) FD3:+7.043e-06(3.39%) FD4:-2.601e-06(3.56%),8.421017408370972,1.0338006019592285,21.411512851715088,1.1559209823608398
J0340+4130,J0340+4130_PINT_20220302.nb.par,OK,11093,5.62042441481885625,5.620420383190894,0.99999928268264736374,5.6196039728457190332,5.619554670978649,0.9999912268075635432,PX:-1.614e-02(2.09%) FD1:-1.316e-06(1.41%) FD2:+9.461e-07(2.06%),4.571443557739258,0.900902509689331,9.826756715774536,0.801487922668457
J0406+3039,J0406+3039_PINT_20220304.nb.par,OK,2446,1.4812844615477250592,1.4812897794878972,1.0000035900870563241,1.4812788681435221061,1.481268744258645,0.99999316544298655297,PX:+4.543e-03(1.75%) EPS1:+4.235e-09(0.11%) EPS2:-5.729e-09(0.05%) FD1:+6.809e-08(0.85%),1.004647970199585,0.764289379119873,3.4090559482574463,0.5173811912536621
J0437-4715,J0437-4715_PINT_20220301.nb.par,OK,5830,0.83945159366431304493,0.8393066095159476,0.99982728706519863587,0.6625670085207265084,0.6549863143361769,0.98855859997998612304,F1:-3.361e-20(0.00%) PX:+1.124e+00(14.49%) ECC:+6.057e-08(0.31%) OM:+3.553e-02(1.60%) PBDOT:+1.628e-12(181.93%) FD1:-8.847e-06(18.17%) FD2:+5.980e-06(23.12%) FD3:-1.516e-06(24.13%),2.3359251022338867,0.6725025177001953,7.322124242782593,1.290872573852539
